id,subcategory_id,name,price,stock_quantity,unit,sku,barcode,description,quality
765,39,Organic Category_39 Item 3,6.98,103,bag,SKU-000765,9150785931103,High quality organic category_39 item 3 available in our store,good
766,39,Premium Category_39 Item 3,3.33,16,pack,SKU-000766,9193928456798,High quality premium category_39 item 3 available in our store,good
767,39,Category_39 Item 3 - Family Size,24.0,128,lb,SKU-000767,7232002496854,High quality category_39 item 3 - family size available in our store,neutral
768,39,Category_39 Item 3 - Single Serve,10.09,72,pack,SKU-000768,4982274954509,High quality category_39 item 3 - single serve available in our store,good
769,40,Category_40 Item 1,8.1,136,each,SKU-000769,8920388065335,High quality category_40 item 1 available in our store,good
770,40,Category_40 Item 2,12.95,139,oz,SKU-000770,3153779599590,High quality category_40 item 2 available in our store,good
771,40,Category_40 Item 3,11.15,95,lb,SKU-000771,4652170730339,High quality category_40 item 3 available in our store,neutral
772,40,Category_40 Item 4,2.84,1,box,SKU-000772,7933756362050,High quality category_40 item 4 available in our store,neutral
773,40,Organic Category_40 Item 1,21.01,88,each,SKU-000773,0150812473957,High quality organic category_40 item 1 available in our store,neutral
774,40,Premium Category_40 Item 1,11.25,56,box,SKU-000774,0033423425839,High quality premium category_40 item 1 available in our store,good
775,40,Category_40 Item 1 - Family Size,7.64,13,pack,SKU-000775,2302410261537,High quality category_40 item 1 - family size available in our store,poor
776,40,Category_40 Item 1 - Single Serve,9.22,140,lb,SKU-000776,4735528961125,High quality category_40 item 1 - single serve available in our store,good
777,40,Organic Category_40 Item 2,4.03,124,oz,SKU-000777,2338655963097,High quality organic category_40 item 2 available in our store,neutral
778,40,Premium Category_40 Item 2,6.18,17,each,SKU-000778,9384253042897,High quality premium category_40 item 2 available in our store,good
779,40,Category_40 Item 2 - Family Size,17.54,149,each,SKU-000779,7317912868578,High quality category_40 item 2 - family size available in our store,good
780,40,Category_40 Item 2 - Single Serve,5.73,0,each,SKU-000780,8725587774961,High quality category_40 item 2 - single serve available in our store,good
781,40,Organic Category_40 Item 3,7.09,111,oz,SKU-000781,9033373634665,High quality organic category_40 item 3 available in our store,good
782,40,Premium Category_40 Item 3,20.69,118,bag,SKU-000782,9254812147854,High quality premium category_40 item 3 available in our store,good
783,40,Category_40 Item 3 - Family Size,15.04,20,pack,SKU-000783,3907895677669,High quality category_40 item 3 - family size available in our store,neutral
784,40,Category_40 Item 3 - Single Serve,14.36,50,oz,SKU-000784,5754602734157,High quality category_40 item 3 - single serve available in our store,neutral
785,41,Category_41 Item 1,14.37,0,bottle,SKU-000785,1488814311151,High quality category_41 item 1 available in our store,neutral
786,41,Category_41 Item 2,7.07,54,lb,SKU-000786,0835354443926,High quality category_41 item 2 available in our store,neutral
787,41,Category_41 Item 3,15.97,120,bottle,SKU-000787,8404456690785,High quality category_41 item 3 available in our store,good
788,41,Category_41 Item 4,4.34,150,bottle,SKU-000788,2633373898776,High quality category_41 item 4 available in our store,good
789,41,Category_41 Item 5,8.51,23,bag,SKU-000789,5153663778054,High quality category_41 item 5 available in our store,good
790,41,Organic Category_41 Item 1,8.13,42,pack,SKU-000790,2924075536661,High quality organic category_41 item 1 available in our store,good
791,41,Premium Category_41 Item 1,6.51,37,bottle,SKU-000791,8459090225992,High quality premium category_41 item 1 available in our store,poor
792,41,Category_41 Item 1 - Family Size,3.25,59,lb,SKU-000792,9966361863719,High quality category_41 item 1 - family size available in our store,good
793,41,Category_41 Item 1 - Single Serve,11.02,132,pack,SKU-000793,5974121820975,High quality category_41 item 1 - single serve available in our store,good
794,41,Organic Category_41 Item 2,9.59,82,lb,SKU-000794,0231643348178,High quality organic category_41 item 2 available in our store,neutral
795,41,Premium Category_41 Item 2,22.85,67,box,SKU-000795,0580256621285,High quality premium category_41 item 2 available in our store,good
796,41,Category_41 Item 2 - Family Size,18.95,19,box,SKU-000796,6716323467294,High quality category_41 item 2 - family size available in our store,poor
797,41,Category_41 Item 2 - Single Serve,4.33,103,oz,SKU-000797,9493874302713,High quality category_41 item 2 - single serve available in our store,good
798,41,Organic Category_41 Item 3,22.31,1,box,SKU-000798,6938597779013,High quality organic category_41 item 3 available in our store,good
799,41,Premium Category_41 Item 3,6.7,71,each,SKU-000799,4754692632969,High quality premium category_41 item 3 available in our store,good
800,41,Category_41 Item 3 - Family Size,20.76,58,bag,SKU-000800,7629160324844,High quality category_41 item 3 - family size available in our store,neutral
801,41,Category_41 Item 3 - Single Serve,8.21,122,bag,SKU-000801,1376815118568,High quality category_41 item 3 - single serve available in our store,good
802,42,Category_42 Item 1,1.33,11,each,SKU-000802,7243807017656,High quality category_42 item 1 available in our store,good
803,42,Category_42 Item 2,10.43,10,box,SKU-000803,6360041257776,High quality category_42 item 2 available in our store,good
804,42,Category_42 Item 3,14.83,132,bag,SKU-000804,1183727422092,High quality category_42 item 3 available in our store,neutral
805,42,Category_42 Item 4,1.27,72,lb,SKU-000805,1241862104270,High quality category_42 item 4 available in our store,neutral
806,42,Category_42 Item 5,8.06,123,each,SKU-000806,5230837081643,High quality category_42 item 5 available in our store,good
807,42,Category_42 Item 6,3.13,149,pack,SKU-000807,7090063353314,High quality category_42 item 6 available in our store,neutral
808,42,Category_42 Item 7,8.65,42,bottle,SKU-000808,0600531312209,High quality category_42 item 7 available in our store,poor
809,42,Category_42 Item 8,9.94,17,each,SKU-000809,6815583938664,High quality category_42 item 8 available in our store,good
810,42,Category_42 Item 9,1.24,133,pack,SKU-000810,1331552065063,High quality category_42 item 9 available in our store,neutral
811,42,Category_42 Item 10,13.39,24,each,SKU-000811,3731495013646,High quality category_42 item 10 available in our store,neutral
812,42,Organic Category_42 Item 1,2.63,128,pack,SKU-000812,9718924195627,High quality organic category_42 item 1 available in our store,good
813,42,Premium Category_42 Item 1,4.6,0,pack,SKU-000813,5257150997680,High quality premium category_42 item 1 available in our store,good
814,42,Category_42 Item 1 - Family Size,15.42,135,bag,SKU-000814,3890309143631,High quality category_42 item 1 - family size available in our store,neutral
815,42,Category_42 Item 1 - Single Serve,12.83,97,oz,SKU-000815,9102574326300,High quality category_42 item 1 - single serve available in our store,neutral
816,42,Organic Category_42 Item 2,20.08,25,bag,SKU-000816,3975245086409,High quality organic category_42 item 2 available in our store,good
817,42,Premium Category_42 Item 2,7.68,72,box,SKU-000817,3553380339682,High quality premium category_42 item 2 available in our store,good
818,42,Category_42 Item 2 - Family Size,7.64,1,box,SKU-000818,5270171302325,High quality category_42 item 2 - family size available in our store,neutral
819,42,Category_42 Item 2 - Single Serve,6.62,52,bottle,SKU-000819,1298338167420,High quality category_42 item 2 - single serve available in our store,good
820,42,Organic Category_42 Item 3,3.77,149,oz,SKU-000820,3362934497347,High quality organic category_42 item 3 available in our store,neutral
821,42,Premium Category_42 Item 3,14.83,101,pack,SKU-000821,7156627768960,High quality premium category_42 item 3 available in our store,neutral
822,42,Category_42 Item 3 - Family Size,15.2,143,box,SKU-000822,2706614982821,High quality category_42 item 3 - family size available in our store,poor
823,42,Category_42 Item 3 - Single Serve,9.65,101,bottle,SKU-000823,4674746897154,High quality category_42 item 3 - single serve available in our store,poor
824,43,Category_43 Item 1,12.21,114,pack,SKU-000824,2732300857661,High quality category_43 item 1 available in our store,good
825,43,Category_43 Item 2,4.21,102,pack,SKU-000825,6567491601696,High quality category_43 item 2 available in our store,neutral
826,43,Category_43 Item 3,11.45,13,each,SKU-000826,2364587506637,High quality category_43 item 3 available in our store,neutral
827,43,Category_43 Item 4,13.06,37,bag,SKU-000827,3705024972438,High quality category_43 item 4 available in our store,good
828,43,Category_43 Item 5,1.95,56,oz,SKU-000828,9920116691835,High quality category_43 item 5 available in our store,good
829,43,Organic Category_43 Item 1,12.1,133,oz,SKU-000829,6264488694616,High quality organic category_43 item 1 available in our store,neutral
830,43,Premium Category_43 Item 1,25.68,0,bag,SKU-000830,1952436402707,High quality premium category_43 item 1 available in our store,poor
831,43,Category_43 Item 1 - Family Size,27.85,49,lb,SKU-000831,1168646225221,High quality category_43 item 1 - family size available in our store,neutral
832,43,Category_43 Item 1 - Single Serve,11.47,0,bottle,SKU-000832,3728179323023,High quality category_43 item 1 - single serve available in our store,good
833,43,Organic Category_43 Item 2,1.29,70,pack,SKU-000833,3467912141615,High quality organic category_43 item 2 available in our store,neutral
834,43,Premium Category_43 Item 2,9.34,3,bottle,SKU-000834,4150937710049,High quality premium category_43 item 2 available in our store,poor
835,43,Category_43 Item 2 - Family Size,18.54,143,box,SKU-000835,0901380698477,High quality category_43 item 2 - family size available in our store,poor
836,43,Category_43 Item 2 - Single Serve,5.14,49,bag,SKU-000836,7596555535669,High quality category_43 item 2 - single serve available in our store,neutral
837,43,Organic Category_43 Item 3,7.09,27,box,SKU-000837,9055107620911,High quality organic category_43 item 3 available in our store,good
838,43,Premium Category_43 Item 3,25.55,65,box,SKU-000838,8435797863057,High quality premium category_43 item 3 available in our store,neutral
839,43,Category_43 Item 3 - Family Size,24.82,144,bag,SKU-000839,0505739769155,High quality category_43 item 3 - family size available in our store,neutral
840,43,Category_43 Item 3 - Single Serve,15.41,117,bottle,SKU-000840,6716493289801,High quality category_43 item 3 - single serve available in our store,neutral
841,44,Category_44 Item 1,8.22,66,lb,SKU-000841,2714872717833,High quality category_44 item 1 available in our store,neutral
842,44,Category_44 Item 2,4.3,58,pack,SKU-000842,3321160256432,High quality category_44 item 2 available in our store,poor
843,44,Category_44 Item 3,8.74,2,bottle,SKU-000843,4712871539911,High quality category_44 item 3 available in our store,good
844,44,Category_44 Item 4,2.39,87,lb,SKU-000844,5668633414110,High quality category_44 item 4 available in our store,good
845,44,Organic Category_44 Item 1,7.58,146,oz,SKU-000845,1593195256905,High quality organic category_44 item 1 available in our store,neutral
846,44,Premium Category_44 Item 1,19.64,51,each,SKU-000846,4098366552895,High quality premium category_44 item 1 available in our store,poor
847,44,Category_44 Item 1 - Family Size,6.72,63,pack,SKU-000847,9316087524379,High quality category_44 item 1 - family size available in our store,good
848,44,Category_44 Item 1 - Single Serve,2.59,20,bottle,SKU-000848,7294209548149,High quality category_44 item 1 - single serve available in our store,good
849,44,Organic Category_44 Item 2,1.87,10,pack,SKU-000849,9737460523305,High quality organic category_44 item 2 available in our store,neutral
850,44,Premium Category_44 Item 2,15.0,147,pack,SKU-000850,2764208656756,High quality premium category_44 item 2 available in our store,good
851,44,Category_44 Item 2 - Family Size,23.14,101,each,SKU-000851,6618443861252,High quality category_44 item 2 - family size available in our store,good
852,44,Category_44 Item 2 - Single Serve,8.88,108,bag,SKU-000852,9047292774234,High quality category_44 item 2 - single serve available in our store,good
853,44,Organic Category_44 Item 3,10.64,44,bag,SKU-000853,3305912662016,High quality organic category_44 item 3 available in our store,neutral
854,44,Premium Category_44 Item 3,12.73,3,bottle,SKU-000854,5720185962638,High quality premium category_44 item 3 available in our store,neutral
855,44,Category_44 Item 3 - Family Size,11.33,66,each,SKU-000855,0136749261768,High quality category_44 item 3 - family size available in our store,good
856,44,Category_44 Item 3 - Single Serve,8.06,87,oz,SKU-000856,4750111178308,High quality category_44 item 3 - single serve available in our store,good
857,45,Category_45 Item 1,11.5,95,oz,SKU-000857,9997419267647,High quality category_45 item 1 available in our store,good
858,45,Category_45 Item 2,3.69,33,box,SKU-000858,9215182606884,High quality category_45 item 2 available in our store,neutral
859,45,Category_45 Item 3,11.8,60,box,SKU-000859,8718981312921,High quality category_45 item 3 available in our store,good
860,45,Category_45 Item 4,3.18,38,bag,SKU-000860,0875102932180,High quality category_45 item 4 available in our store,good
861,45,Category_45 Item 5,8.48,132,box,SKU-000861,4011845826034,High quality category_45 item 5 available in our store,neutral
862,45,Category_45 Item 6,5.49,143,pack,SKU-000862,4084872975853,High quality category_45 item 6 available in our store,good
863,45,Category_45 Item 7,11.35,15,each,SKU-000863,9883103032434,High quality category_45 item 7 available in our store,good
864,45,Category_45 Item 8,10.44,115,bottle,SKU-000864,2983954296188,High quality category_45 item 8 available in our store,good
865,45,Category_45 Item 9,9.4,0,oz,SKU-000865,4462671462833,High quality category_45 item 9 available in our store,good
866,45,Category_45 Item 10,14.0,50,box,SKU-000866,1435989262566,High quality category_45 item 10 available in our store,neutral
867,45,Organic Category_45 Item 1,6.02,90,oz,SKU-000867,6093141818614,High quality organic category_45 item 1 available in our store,good
868,45,Premium Category_45 Item 1,20.87,97,box,SKU-000868,5155423401639,High quality premium category_45 item 1 available in our store,neutral
869,45,Category_45 Item 1 - Family Size,5.12,86,bag,SKU-000869,6112849718597,High quality category_45 item 1 - family size available in our store,neutral
870,45,Category_45 Item 1 - Single Serve,13.72,18,lb,SKU-000870,4849102562582,High quality category_45 item 1 - single serve available in our store,good
871,45,Organic Category_45 Item 2,7.9,68,box,SKU-000871,8967924082227,High quality organic category_45 item 2 available in our store,good
872,45,Premium Category_45 Item 2,13.16,92,bottle,SKU-000872,6940539672757,High quality premium category_45 item 2 available in our store,poor
873,45,Category_45 Item 2 - Family Size,11.73,5,each,SKU-000873,7844683414654,High quality category_45 item 2 - family size available in our store,neutral
874,45,Category_45 Item 2 - Single Serve,15.1,20,each,SKU-000874,1113129014878,High quality category_45 item 2 - single serve available in our store,good
875,45,Organic Category_45 Item 3,3.36,0,lb,SKU-000875,0682778816092,High quality organic category_45 item 3 available in our store,good
876,45,Premium Category_45 Item 3,15.58,67,box,SKU-000876,3068538909728,High quality premium category_45 item 3 available in our store,neutral
877,45,Category_45 Item 3 - Family Size,24.5,63,bottle,SKU-000877,8321528506761,High quality category_45 item 3 - family size available in our store,neutral
878,45,Category_45 Item 3 - Single Serve,2.96,0,lb,SKU-000878,2515381447446,High quality category_45 item 3 - single serve available in our store,good
879,46,Category_46 Item 1,13.95,119,pack,SKU-000879,3096348079706,High quality category_46 item 1 available in our store,good
880,46,Category_46 Item 2,7.66,138,each,SKU-000880,5097545105265,High quality category_46 item 2 available in our store,good
881,46,Category_46 Item 3,12.22,144,bag,SKU-000881,5016731882612,High quality category_46 item 3 available in our store,neutral
882,46,Category_46 Item 4,5.63,88,bag,SKU-000882,7024376545623,High quality category_46 item 4 available in our store,neutral
883,46,Category_46 Item 5,7.62,93,bag,SKU-000883,8417722560538,High quality category_46 item 5 available in our store,good
884,46,Category_46 Item 6,0.99,34,oz,SKU-000884,1340266502375,High quality category_46 item 6 available in our store,neutral
885,46,Category_46 Item 7,11.31,125,pack,SKU-000885,4167872568628,High quality category_46 item 7 available in our store,good
886,46,Category_46 Item 8,7.45,74,box,SKU-000886,1102258030569,High quality category_46 item 8 available in our store,good
887,46,Category_46 Item 9,6.59,105,box,SKU-000887,9067447163928,High quality category_46 item 9 available in our store,good
888,46,Organic Category_46 Item 1,18.6,96,each,SKU-000888,8234143637188,High quality organic category_46 item 1 available in our store,good
889,46,Premium Category_46 Item 1,7.6,69,oz,SKU-000889,9239231260438,High quality premium category_46 item 1 available in our store,neutral
890,46,Category_46 Item 1 - Family Size,8.19,17,each,SKU-000890,2609310668436,High quality category_46 item 1 - family size available in our store,good
891,46,Category_46 Item 1 - Single Serve,7.82,115,oz,SKU-000891,3567086041459,High quality category_46 item 1 - single serve available in our store,good
892,46,Organic Category_46 Item 2,7.49,136,lb,SKU-000892,4563502000535,High quality organic category_46 item 2 available in our store,good
893,46,Premium Category_46 Item 2,8.19,2,each,SKU-000893,4749162475542,High quality premium category_46 item 2 available in our store,good
894,46,Category_46 Item 2 - Family Size,7.62,127,oz,SKU-000894,1108255598958,High quality category_46 item 2 - family size available in our store,neutral
895,46,Category_46 Item 2 - Single Serve,5.94,37,lb,SKU-000895,3439611291090,High quality category_46 item 2 - single serve available in our store,good
896,46,Organic Category_46 Item 3,11.96,64,pack,SKU-000896,3371189547387,High quality organic category_46 item 3 available in our store,good
897,46,Premium Category_46 Item 3,25.42,98,pack,SKU-000897,2023684855719,High quality premium category_46 item 3 available in our store,good
898,46,Category_46 Item 3 - Family Size,26.08,24,box,SKU-000898,6176880294243,High quality category_46 item 3 - family size available in our store,good
899,46,Category_46 Item 3 - Single Serve,6.83,79,oz,SKU-000899,0903678812787,High quality category_46 item 3 - single serve available in our store,neutral
900,47,Category_47 Item 1,4.79,76,each,SKU-000900,6866943202932,High quality category_47 item 1 available in our store,good
901,47,Category_47 Item 2,10.99,28,each,SKU-000901,9087884434481,High quality category_47 item 2 available in our store,good
902,47,Category_47 Item 3,3.5,70,box,SKU-000902,1230834024241,High quality category_47 item 3 available in our store,neutral
903,47,Category_47 Item 4,1.12,10,box,SKU-000903,0338105955186,High quality category_47 item 4 available in our store,good
904,47,Category_47 Item 5,9.93,95,pack,SKU-000904,4269450053424,High quality category_47 item 5 available in our store,good
905,47,Organic Category_47 Item 1,3.71,15,lb,SKU-000905,4089164983738,High quality organic category_47 item 1 available in our store,good
906,47,Premium Category_47 Item 1,11.42,124,each,SKU-000906,5439627365271,High quality premium category_47 item 1 available in our store,neutral
907,47,Category_47 Item 1 - Family Size,18.58,112,bottle,SKU-000907,1727223972400,High quality category_47 item 1 - family size available in our store,neutral
908,47,Category_47 Item 1 - Single Serve,6.36,34,oz,SKU-000908,4226931216372,High quality category_47 item 1 - single serve available in our store,good
909,47,Organic Category_47 Item 2,10.4,125,each,SKU-000909,6182091660104,High quality organic category_47 item 2 available in our store,neutral
910,47,Premium Category_47 Item 2,8.66,141,each,SKU-000910,0231429001853,High quality premium category_47 item 2 available in our store,good
911,47,Category_47 Item 2 - Family Size,9.14,0,bag,SKU-000911,1327972457236,High quality category_47 item 2 - family size available in our store,neutral
912,47,Category_47 Item 2 - Single Serve,6.68,47,lb,SKU-000912,0848100184189,High quality category_47 item 2 - single serve available in our store,good
913,47,Organic Category_47 Item 3,14.33,16,bottle,SKU-000913,6203036625436,High quality organic category_47 item 3 available in our store,neutral
914,47,Premium Category_47 Item 3,6.18,141,each,SKU-000914,6172131451953,High quality premium category_47 item 3 available in our store,good
915,47,Category_47 Item 3 - Family Size,16.73,133,bottle,SKU-000915,1510922685920,High quality category_47 item 3 - family size available in our store,neutral
916,47,Category_47 Item 3 - Single Serve,2.94,8,each,SKU-000916,6249451475416,High quality category_47 item 3 - single serve available in our store,good
917,48,Category_48 Item 1,9.56,99,bottle,SKU-000917,0225267711968,High quality category_48 item 1 available in our store,neutral
918,48,Category_48 Item 2,9.84,12,oz,SKU-000918,4215226557672,High quality category_48 item 2 available in our store,neutral
919,48,Category_48 Item 3,1.19,53,bottle,SKU-000919,6952366878875,High quality category_48 item 3 available in our store,poor
920,48,Category_48 Item 4,2.19,15,oz,SKU-000920,8836196893131,High quality category_48 item 4 available in our store,poor
921,48,Organic Category_48 Item 1,10.28,14,pack,SKU-000921,5030587210559,High quality organic category_48 item 1 available in our store,neutral
922,48,Premium Category_48 Item 1,20.42,19,each,SKU-000922,2472863330217,High quality premium category_48 item 1 available in our store,good
923,48,Category_48 Item 1 - Family Size,22.22,48,each,SKU-000923,2606501917922,High quality category_48 item 1 - family size available in our store,good
924,48,Category_48 Item 1 - Single Serve,10.37,45,box,SKU-000924,0252131096227,High quality category_48 item 1 - single serve available in our store,good
925,48,Organic Category_48 Item 2,4.07,91,bottle,SKU-000925,7284765704127,High quality organic category_48 item 2 available in our store,neutral
926,48,Premium Category_48 Item 2,18.5,46,box,SKU-000926,0092820667846,High quality premium category_48 item 2 available in our store,good
927,48,Category_48 Item 2 - Family Size,7.39,113,oz,SKU-000927,9843624186238,High quality category_48 item 2 - family size available in our store,neutral
928,48,Category_48 Item 2 - Single Serve,15.94,95,bag,SKU-000928,6903628917757,High quality category_48 item 2 - single serve available in our store,good
929,48,Organic Category_48 Item 3,18.59,144,box,SKU-000929,6620563411156,High quality organic category_48 item 3 available in our store,neutral
930,48,Premium Category_48 Item 3,20.13,115,bag,SKU-000930,9503428113907,High quality premium category_48 item 3 available in our store,good
931,48,Category_48 Item 3 - Family Size,2.57,4,box,SKU-000931,4383034199091,High quality category_48 item 3 - family size available in our store,poor
932,48,Category_48 Item 3 - Single Serve,1.09,56,each,SKU-000932,7005140546831,High quality category_48 item 3 - single serve available in our store,good
933,49,Category_49 Item 1,14.78,130,box,SKU-000933,5652156818203,High quality category_49 item 1 available in our store,neutral
934,49,Category_49 Item 2,2.4,117,oz,SKU-000934,9679042271139,High quality category_49 item 2 available in our store,good
935,49,Category_49 Item 3,14.33,63,each,SKU-000935,3228898572547,High quality category_49 item 3 available in our store,good
936,49,Category_49 Item 4,9.55,145,each,SKU-000936,5960633991296,High quality category_49 item 4 available in our store,neutral
937,49,Category_49 Item 5,12.88,44,bag,SKU-000937,7102481717521,High quality category_49 item 5 available in our store,neutral
938,49,Category_49 Item 6,9.63,24,box,SKU-000938,4214955112749,High quality category_49 item 6 available in our store,good
939,49,Category_49 Item 7,13.12,97,lb,SKU-000939,7472197054662,High quality category_49 item 7 available in our store,poor
940,49,Category_49 Item 8,6.01,111,bag,SKU-000940,9275895516870,High quality category_49 item 8 available in our store,good
941,49,Organic Category_49 Item 1,20.68,2,bottle,SKU-000941,4090380214629,High quality organic category_49 item 1 available in our store,good
942,49,Premium Category_49 Item 1,6.81,138,box,SKU-000942,9613671577873,High quality premium category_49 item 1 available in our store,neutral
943,49,Category_49 Item 1 - Family Size,6.61,100,bag,SKU-000943,1121663651558,High quality category_49 item 1 - family size available in our store,neutral
944,49,Category_49 Item 1 - Single Serve,2.34,110,oz,SKU-000944,9737147082729,High quality category_49 item 1 - single serve available in our store,good
945,49,Organic Category_49 Item 2,8.96,12,box,SKU-000945,3590960567301,High quality organic category_49 item 2 available in our store,good
946,49,Premium Category_49 Item 2,14.18,33,pack,SKU-000946,3064421214610,High quality premium category_49 item 2 available in our store,neutral
947,49,Category_49 Item 2 - Family Size,16.26,50,box,SKU-000947,4768342016542,High quality category_49 item 2 - family size available in our store,neutral
948,49,Category_49 Item 2 - Single Serve,4.68,18,oz,SKU-000948,2356778265966,High quality category_49 item 2 - single serve available in our store,good
949,49,Organic Category_49 Item 3,18.62,105,bag,SKU-000949,0893199255029,High quality organic category_49 item 3 available in our store,good
950,49,Premium Category_49 Item 3,9.81,78,each,SKU-000950,7275164807274,High quality premium category_49 item 3 available in our store,neutral
951,49,Category_49 Item 3 - Family Size,28.67,0,bag,SKU-000951,9103368296359,High quality category_49 item 3 - family size available in our store,neutral
952,49,Category_49 Item 3 - Single Serve,3.99,95,each,SKU-000952,3390550448177,High quality category_49 item 3 - single serve available in our store,poor
953,50,Category_50 Item 1,12.08,62,box,SKU-000953,7665586851274,High quality category_50 item 1 available in our store,poor
954,50,Category_50 Item 2,13.29,3,oz,SKU-000954,6528928664646,High quality category_50 item 2 available in our store,good
955,50,Category_50 Item 3,7.74,5,oz,SKU-000955,9111109617981,High quality category_50 item 3 available in our store,neutral
956,50,Category_50 Item 4,4.05,133,pack,SKU-000956,1789046337866,High quality category_50 item 4 available in our store,good
957,50,Category_50 Item 5,11.94,36,bottle,SKU-000957,1371576605388,High quality category_50 item 5 available in our store,good
958,50,Organic Category_50 Item 1,15.56,11,oz,SKU-000958,4444630600029,High quality organic category_50 item 1 available in our store,good
959,50,Premium Category_50 Item 1,20.15,13,bag,SKU-000959,5895529638637,High quality premium category_50 item 1 available in our store,good
960,50,Category_50 Item 1 - Family Size,11.52,92,pack,SKU-000960,9609626265827,High quality category_50 item 1 - family size available in our store,good
961,50,Category_50 Item 1 - Single Serve,14.24,98,each,SKU-000961,6312819648255,High quality category_50 item 1 - single serve available in our store,neutral
962,50,Organic Category_50 Item 2,20.27,124,pack,SKU-000962,3110609209814,High quality organic category_50 item 2 available in our store,good
963,50,Premium Category_50 Item 2,7.07,0,bottle,SKU-000963,9602752334382,High quality premium category_50 item 2 available in our store,good
964,50,Category_50 Item 2 - Family Size,15.48,100,bottle,SKU-000964,3640412091172,High quality category_50 item 2 - family size available in our store,good
965,50,Category_50 Item 2 - Single Serve,6.27,77,each,SKU-000965,9112442117534,High quality category_50 item 2 - single serve available in our store,poor
966,50,Organic Category_50 Item 3,6.34,65,bag,SKU-000966,6170617136653,High quality organic category_50 item 3 available in our store,neutral
967,50,Premium Category_50 Item 3,2.2,71,each,SKU-000967,7224029901558,High quality premium category_50 item 3 available in our store,poor
968,50,Category_50 Item 3 - Family Size,16.93,97,box,SKU-000968,7998028413908,High quality category_50 item 3 - family size available in our store,neutral
969,50,Category_50 Item 3 - Single Serve,10.37,58,bag,SKU-000969,8088235130527,High quality category_50 item 3 - single serve available in our store,good
970,51,Category_51 Item 1,14.64,84,bag,SKU-000970,3124473158475,High quality category_51 item 1 available in our store,good
971,51,Category_51 Item 2,3.07,138,bottle,SKU-000971,7686342346193,High quality category_51 item 2 available in our store,poor
972,51,Category_51 Item 3,5.62,134,each,SKU-000972,9423767694595,High quality category_51 item 3 available in our store,poor
973,51,Category_51 Item 4,12.54,144,each,SKU-000973,1966395517204,High quality category_51 item 4 available in our store,neutral
974,51,Category_51 Item 5,15.22,30,each,SKU-000974,8496498560126,High quality category_51 item 5 available in our store,poor
975,51,Category_51 Item 6,11.9,81,bag,SKU-000975,5625313552517,High quality category_51 item 6 available in our store,good
976,51,Category_51 Item 7,12.17,70,each,SKU-000976,0505379538166,High quality category_51 item 7 available in our store,good
977,51,Category_51 Item 8,3.76,68,box,SKU-000977,4938318491967,High quality category_51 item 8 available in our store,good
978,51,Organic Category_51 Item 1,7.21,91,lb,SKU-000978,6553307704613,High quality organic category_51 item 1 available in our store,good
979,51,Premium Category_51 Item 1,13.32,95,each,SKU-000979,1729596390409,High quality premium category_51 item 1 available in our store,good
980,51,Category_51 Item 1 - Family Size,4.99,8,bag,SKU-000980,9074260880505,High quality category_51 item 1 - family size available in our store,good
981,51,Category_51 Item 1 - Single Serve,5.04,105,each,SKU-000981,1716445561851,High quality category_51 item 1 - single serve available in our store,poor
982,51,Organic Category_51 Item 2,15.32,112,pack,SKU-000982,7906477159100,High quality organic category_51 item 2 available in our store,neutral
983,51,Premium Category_51 Item 2,24.24,109,bag,SKU-000983,3002156321357,High quality premium category_51 item 2 available in our store,neutral
984,51,Category_51 Item 2 - Family Size,26.77,100,box,SKU-000984,8004010414590,High quality category_51 item 2 - family size available in our store,neutral
985,51,Category_51 Item 2 - Single Serve,9.03,9,box,SKU-000985,6422971252969,High quality category_51 item 2 - single serve available in our store,good
986,51,Organic Category_51 Item 3,24.44,62,box,SKU-000986,7188397745735,High quality organic category_51 item 3 available in our store,poor
987,51,Premium Category_51 Item 3,2.26,12,each,SKU-000987,1441583311708,High quality premium category_51 item 3 available in our store,good
988,51,Category_51 Item 3 - Family Size,11.56,118,each,SKU-000988,3037637153981,High quality category_51 item 3 - family size available in our store,neutral
989,51,Category_51 Item 3 - Single Serve,1.81,132,each,SKU-000989,8547281235674,High quality category_51 item 3 - single serve available in our store,neutral
990,52,Category_52 Item 1,11.83,28,each,SKU-000990,9836314624912,High quality category_52 item 1 available in our store,poor
991,52,Category_52 Item 2,11.43,34,bag,SKU-000991,2711307240782,High quality category_52 item 2 available in our store,good
992,52,Category_52 Item 3,3.67,51,bag,SKU-000992,7541815632688,High quality category_52 item 3 available in our store,good
993,52,Category_52 Item 4,10.72,41,bottle,SKU-000993,6850745106635,High quality category_52 item 4 available in our store,good
994,52,Category_52 Item 5,11.58,92,lb,SKU-000994,4362948978619,High quality category_52 item 5 available in our store,good
995,52,Organic Category_52 Item 1,19.37,40,bag,SKU-000995,0313100943185,High quality organic category_52 item 1 available in our store,good
996,52,Premium Category_52 Item 1,4.98,38,each,SKU-000996,1439666134733,High quality premium category_52 item 1 available in our store,good
997,52,Category_52 Item 1 - Family Size,20.93,79,bottle,SKU-000997,2354940128972,High quality category_52 item 1 - family size available in our store,good
998,52,Category_52 Item 1 - Single Serve,10.39,30,each,SKU-000998,4325122572072,High quality category_52 item 1 - single serve available in our store,good
999,52,Organic Category_52 Item 2,15.06,127,pack,SKU-000999,6502412095796,High quality organic category_52 item 2 available in our store,neutral
