id,subcategory_id,name,price,stock_quantity,unit,sku,barcode,description,quality,status,recommendation_date,reviewed_by,review_date,recommendation_source
727,37,Category_37 Item 2 - Family Size,16.75,149,bag,SKU-000727,5712661106278,High quality category_37 item 2 - family size available in our store,neutral,approved,,,,
728,37,Category_37 Item 2 - Single Serve,14.64,148,each,SKU-000728,3715869886494,High quality category_37 item 2 - single serve available in our store,good,approved,,,,
729,37,Organic Category_37 Item 3,10.61,82,box,SKU-000729,7677622827723,High quality organic category_37 item 3 available in our store,good,approved,,,,
730,37,Premium Category_37 Item 3,16.36,63,oz,SKU-000730,8813770285193,High quality premium category_37 item 3 available in our store,good,approved,,,,
731,37,Category_37 Item 3 - Family Size,11.15,35,bag,SKU-000731,6115940821548,High quality category_37 item 3 - family size available in our store,poor,approved,,,,
732,37,Category_37 Item 3 - Single Serve,8.67,140,pack,SKU-000732,5447022960441,High quality category_37 item 3 - single serve available in our store,neutral,approved,,,,
733,38,Category_38 Item 1,4.0,74,bottle,SKU-000733,3270185106799,High quality category_38 item 1 available in our store,neutral,approved,,,,
734,38,Category_38 Item 2,15.71,45,box,SKU-000734,4975679228771,High quality category_38 item 2 available in our store,neutral,approved,,,,
735,38,Category_38 Item 3,11.65,90,box,SKU-000735,7251996636589,High quality category_38 item 3 available in our store,neutral,approved,,,,
736,38,Category_38 Item 4,11.0,106,bottle,SKU-000736,741209481817,High quality category_38 item 4 available in our store,neutral,approved,,,,
737,38,Category_38 Item 5,5.28,0,pack,SKU-000737,3989098378017,High quality category_38 item 5 available in our store,good,approved,,,,
738,38,Category_38 Item 6,6.7,13,bottle,SKU-000738,8204339718953,High quality category_38 item 6 available in our store,good,approved,,,,
739,38,Category_38 Item 7,12.77,73,bottle,SKU-000739,6907056260850,High quality category_38 item 7 available in our store,neutral,approved,,,,
740,38,Organic Category_38 Item 1,15.63,138,lb,SKU-000740,6411182422414,High quality organic category_38 item 1 available in our store,good,approved,,,,
741,38,Premium Category_38 Item 1,16.42,143,pack,SKU-000741,2462095200464,High quality premium category_38 item 1 available in our store,neutral,approved,,,,
742,38,Category_38 Item 1 - Family Size,12.68,73,bottle,SKU-000742,1526546103399,High quality category_38 item 1 - family size available in our store,poor,approved,,,,
743,38,Category_38 Item 1 - Single Serve,6.8,80,box,SKU-000743,9378861405786,High quality category_38 item 1 - single serve available in our store,neutral,approved,,,,
744,38,Organic Category_38 Item 2,6.95,113,pack,SKU-000744,6170630489132,High quality organic category_38 item 2 available in our store,neutral,approved,,,,
745,38,Premium Category_38 Item 2,16.53,150,box,SKU-000745,8249671832585,High quality premium category_38 item 2 available in our store,good,approved,,,,
746,38,Category_38 Item 2 - Family Size,19.4,114,each,SKU-000746,2386870079420,High quality category_38 item 2 - family size available in our store,good,approved,,,,
747,38,Category_38 Item 2 - Single Serve,15.43,131,lb,SKU-000747,74946539849,High quality category_38 item 2 - single serve available in our store,good,approved,,,,
748,38,Organic Category_38 Item 3,11.94,149,pack,SKU-000748,289141612840,High quality organic category_38 item 3 available in our store,good,approved,,,,
749,38,Premium Category_38 Item 3,15.04,39,oz,SKU-000749,6398554743554,High quality premium category_38 item 3 available in our store,neutral,approved,,,,
750,38,Category_38 Item 3 - Family Size,21.68,77,bag,SKU-000750,3795020970026,High quality category_38 item 3 - family size available in our store,neutral,approved,,,,
751,38,Category_38 Item 3 - Single Serve,2.08,81,box,SKU-000751,6876811807152,High quality category_38 item 3 - single serve available in our store,good,approved,,,,
752,39,Category_39 Item 1,12.78,40,bag,SKU-000752,6956201753709,High quality category_39 item 1 available in our store,good,approved,,,,
753,39,Category_39 Item 2,6.23,54,bottle,SKU-000753,3045319433757,High quality category_39 item 2 available in our store,good,approved,,,,
754,39,Category_39 Item 3,4.27,135,bag,SKU-000754,479303614984,High quality category_39 item 3 available in our store,neutral,approved,,,,
755,39,Category_39 Item 4,15.71,2,lb,SKU-000755,7283999219216,High quality category_39 item 4 available in our store,good,approved,,,,
756,39,Category_39 Item 5,14.56,62,lb,SKU-000756,2493843089482,High quality category_39 item 5 available in our store,good,approved,,,,
757,39,Organic Category_39 Item 1,26.03,98,oz,SKU-000757,7060566418773,High quality organic category_39 item 1 available in our store,good,approved,,,,
758,39,Premium Category_39 Item 1,24.82,95,box,SKU-000758,5803046875060,High quality premium category_39 item 1 available in our store,good,approved,,,,
759,39,Category_39 Item 1 - Family Size,3.51,49,oz,SKU-000759,3519036133257,High quality category_39 item 1 - family size available in our store,poor,approved,,,,
760,39,Category_39 Item 1 - Single Serve,3.5,0,box,SKU-000760,4110760954317,High quality category_39 item 1 - single serve available in our store,good,approved,,,,
761,39,Organic Category_39 Item 2,18.38,108,pack,SKU-000761,7350583199718,High quality organic category_39 item 2 available in our store,neutral,approved,,,,
762,39,Premium Category_39 Item 2,20.59,111,bottle,SKU-000762,7911006512073,High quality premium category_39 item 2 available in our store,good,approved,,,,
763,39,Category_39 Item 2 - Family Size,17.11,84,lb,SKU-000763,496110804667,High quality category_39 item 2 - family size available in our store,good,approved,,,,
764,39,Category_39 Item 2 - Single Serve,12.9,142,lb,SKU-000764,1963990767690,High quality category_39 item 2 - single serve available in our store,good,approved,,,,
765,39,Organic Category_39 Item 3,6.98,103,bag,SKU-000765,9150785931103,High quality organic category_39 item 3 available in our store,good,approved,,,,
766,39,Premium Category_39 Item 3,3.33,16,pack,SKU-000766,9193928456798,High quality premium category_39 item 3 available in our store,good,approved,,,,
767,39,Category_39 Item 3 - Family Size,24.0,128,lb,SKU-000767,7232002496854,High quality category_39 item 3 - family size available in our store,neutral,approved,,,,
768,39,Category_39 Item 3 - Single Serve,10.09,72,pack,SKU-000768,4982274954509,High quality category_39 item 3 - single serve available in our store,good,approved,,,,
769,40,Category_40 Item 1,8.1,136,each,SKU-000769,8920388065335,High quality category_40 item 1 available in our store,good,approved,,,,
770,40,Category_40 Item 2,12.95,139,oz,SKU-000770,3153779599590,High quality category_40 item 2 available in our store,good,approved,,,,
771,40,Category_40 Item 3,11.15,95,lb,SKU-000771,4652170730339,High quality category_40 item 3 available in our store,neutral,approved,,,,
772,40,Category_40 Item 4,2.84,1,box,SKU-000772,7933756362050,High quality category_40 item 4 available in our store,neutral,approved,,,,
773,40,Organic Category_40 Item 1,21.01,88,each,SKU-000773,150812473957,High quality organic category_40 item 1 available in our store,neutral,approved,,,,
774,40,Premium Category_40 Item 1,11.25,56,box,SKU-000774,33423425839,High quality premium category_40 item 1 available in our store,good,approved,,,,
775,40,Category_40 Item 1 - Family Size,7.64,13,pack,SKU-000775,2302410261537,High quality category_40 item 1 - family size available in our store,poor,approved,,,,
776,40,Category_40 Item 1 - Single Serve,9.22,140,lb,SKU-000776,4735528961125,High quality category_40 item 1 - single serve available in our store,good,approved,,,,
777,40,Organic Category_40 Item 2,4.03,124,oz,SKU-000777,2338655963097,High quality organic category_40 item 2 available in our store,neutral,approved,,,,
778,40,Premium Category_40 Item 2,6.18,17,each,SKU-000778,9384253042897,High quality premium category_40 item 2 available in our store,good,approved,,,,
779,40,Category_40 Item 2 - Family Size,17.54,149,each,SKU-000779,7317912868578,High quality category_40 item 2 - family size available in our store,good,approved,,,,
780,40,Category_40 Item 2 - Single Serve,5.73,0,each,SKU-000780,8725587774961,High quality category_40 item 2 - single serve available in our store,good,approved,,,,
781,40,Organic Category_40 Item 3,7.09,111,oz,SKU-000781,9033373634665,High quality organic category_40 item 3 available in our store,good,approved,,,,
782,40,Premium Category_40 Item 3,20.69,118,bag,SKU-000782,9254812147854,High quality premium category_40 item 3 available in our store,good,approved,,,,
783,40,Category_40 Item 3 - Family Size,15.04,20,pack,SKU-000783,3907895677669,High quality category_40 item 3 - family size available in our store,neutral,approved,,,,
784,40,Category_40 Item 3 - Single Serve,14.36,50,oz,SKU-000784,5754602734157,High quality category_40 item 3 - single serve available in our store,neutral,approved,,,,
785,41,Category_41 Item 1,14.37,0,bottle,SKU-000785,1488814311151,High quality category_41 item 1 available in our store,neutral,approved,,,,
786,41,Category_41 Item 2,7.07,54,lb,SKU-000786,835354443926,High quality category_41 item 2 available in our store,neutral,approved,,,,
787,41,Category_41 Item 3,15.97,120,bottle,SKU-000787,8404456690785,High quality category_41 item 3 available in our store,good,approved,,,,
788,41,Category_41 Item 4,4.34,150,bottle,SKU-000788,2633373898776,High quality category_41 item 4 available in our store,good,approved,,,,
789,41,Category_41 Item 5,8.51,23,bag,SKU-000789,5153663778054,High quality category_41 item 5 available in our store,good,approved,,,,
790,41,Organic Category_41 Item 1,8.13,42,pack,SKU-000790,2924075536661,High quality organic category_41 item 1 available in our store,good,approved,,,,
791,41,Premium Category_41 Item 1,6.51,37,bottle,SKU-000791,8459090225992,High quality premium category_41 item 1 available in our store,poor,approved,,,,
792,41,Category_41 Item 1 - Family Size,3.25,59,lb,SKU-000792,9966361863719,High quality category_41 item 1 - family size available in our store,good,approved,,,,
793,41,Category_41 Item 1 - Single Serve,11.02,132,pack,SKU-000793,5974121820975,High quality category_41 item 1 - single serve available in our store,good,approved,,,,
794,41,Organic Category_41 Item 2,9.59,82,lb,SKU-000794,231643348178,High quality organic category_41 item 2 available in our store,neutral,approved,,,,
795,41,Premium Category_41 Item 2,22.85,67,box,SKU-000795,580256621285,High quality premium category_41 item 2 available in our store,good,approved,,,,
796,41,Category_41 Item 2 - Family Size,18.95,19,box,SKU-000796,6716323467294,High quality category_41 item 2 - family size available in our store,poor,approved,,,,
797,41,Category_41 Item 2 - Single Serve,4.33,103,oz,SKU-000797,9493874302713,High quality category_41 item 2 - single serve available in our store,good,approved,,,,
798,41,Organic Category_41 Item 3,22.31,1,box,SKU-000798,6938597779013,High quality organic category_41 item 3 available in our store,good,approved,,,,
799,41,Premium Category_41 Item 3,6.7,71,each,SKU-000799,4754692632969,High quality premium category_41 item 3 available in our store,good,approved,,,,
800,41,Category_41 Item 3 - Family Size,20.76,58,bag,SKU-000800,7629160324844,High quality category_41 item 3 - family size available in our store,neutral,approved,,,,
801,41,Category_41 Item 3 - Single Serve,8.21,122,bag,SKU-000801,1376815118568,High quality category_41 item 3 - single serve available in our store,good,approved,,,,
802,42,Category_42 Item 1,1.33,11,each,SKU-000802,7243807017656,High quality category_42 item 1 available in our store,good,approved,,,,
803,42,Category_42 Item 2,10.43,10,box,SKU-000803,6360041257776,High quality category_42 item 2 available in our store,good,approved,,,,
804,42,Category_42 Item 3,14.83,132,bag,SKU-000804,1183727422092,High quality category_42 item 3 available in our store,neutral,approved,,,,
805,42,Category_42 Item 4,1.27,72,lb,SKU-000805,1241862104270,High quality category_42 item 4 available in our store,neutral,approved,,,,
806,42,Category_42 Item 5,8.06,123,each,SKU-000806,5230837081643,High quality category_42 item 5 available in our store,good,approved,,,,
807,42,Category_42 Item 6,3.13,149,pack,SKU-000807,7090063353314,High quality category_42 item 6 available in our store,neutral,approved,,,,
808,42,Category_42 Item 7,8.65,42,bottle,SKU-000808,600531312209,High quality category_42 item 7 available in our store,poor,approved,,,,
809,42,Category_42 Item 8,9.94,17,each,SKU-000809,6815583938664,High quality category_42 item 8 available in our store,good,approved,,,,
810,42,Category_42 Item 9,1.24,133,pack,SKU-000810,1331552065063,High quality category_42 item 9 available in our store,neutral,approved,,,,
811,42,Category_42 Item 10,13.39,24,each,SKU-000811,3731495013646,High quality category_42 item 10 available in our store,neutral,approved,,,,
812,42,Organic Category_42 Item 1,2.63,128,pack,SKU-000812,9718924195627,High quality organic category_42 item 1 available in our store,good,approved,,,,
813,42,Premium Category_42 Item 1,4.6,0,pack,SKU-000813,5257150997680,High quality premium category_42 item 1 available in our store,good,approved,,,,
814,42,Category_42 Item 1 - Family Size,15.42,135,bag,SKU-000814,3890309143631,High quality category_42 item 1 - family size available in our store,neutral,approved,,,,
815,42,Category_42 Item 1 - Single Serve,12.83,97,oz,SKU-000815,9102574326300,High quality category_42 item 1 - single serve available in our store,neutral,approved,,,,
816,42,Organic Category_42 Item 2,20.08,25,bag,SKU-000816,3975245086409,High quality organic category_42 item 2 available in our store,good,approved,,,,
817,42,Premium Category_42 Item 2,7.68,72,box,SKU-000817,3553380339682,High quality premium category_42 item 2 available in our store,good,approved,,,,
818,42,Category_42 Item 2 - Family Size,7.64,1,box,SKU-000818,5270171302325,High quality category_42 item 2 - family size available in our store,neutral,approved,,,,
819,42,Category_42 Item 2 - Single Serve,6.62,52,bottle,SKU-000819,1298338167420,High quality category_42 item 2 - single serve available in our store,good,approved,,,,
820,42,Organic Category_42 Item 3,3.77,149,oz,SKU-000820,3362934497347,High quality organic category_42 item 3 available in our store,neutral,approved,,,,
821,42,Premium Category_42 Item 3,14.83,101,pack,SKU-000821,7156627768960,High quality premium category_42 item 3 available in our store,neutral,approved,,,,
822,42,Category_42 Item 3 - Family Size,15.2,143,box,SKU-000822,2706614982821,High quality category_42 item 3 - family size available in our store,poor,approved,,,,
823,42,Category_42 Item 3 - Single Serve,9.65,101,bottle,SKU-000823,4674746897154,High quality category_42 item 3 - single serve available in our store,poor,approved,,,,
824,43,Category_43 Item 1,12.21,114,pack,SKU-000824,2732300857661,High quality category_43 item 1 available in our store,good,approved,,,,
825,43,Category_43 Item 2,4.21,102,pack,SKU-000825,6567491601696,High quality category_43 item 2 available in our store,neutral,approved,,,,
826,43,Category_43 Item 3,11.45,13,each,SKU-000826,2364587506637,High quality category_43 item 3 available in our store,neutral,approved,,,,
827,43,Category_43 Item 4,13.06,37,bag,SKU-000827,3705024972438,High quality category_43 item 4 available in our store,good,approved,,,,
828,43,Category_43 Item 5,1.95,56,oz,SKU-000828,9920116691835,High quality category_43 item 5 available in our store,good,approved,,,,
829,43,Organic Category_43 Item 1,12.1,133,oz,SKU-000829,6264488694616,High quality organic category_43 item 1 available in our store,neutral,approved,,,,
830,43,Premium Category_43 Item 1,25.68,0,bag,SKU-000830,1952436402707,High quality premium category_43 item 1 available in our store,poor,approved,,,,
831,43,Category_43 Item 1 - Family Size,27.85,49,lb,SKU-000831,1168646225221,High quality category_43 item 1 - family size available in our store,neutral,approved,,,,
832,43,Category_43 Item 1 - Single Serve,11.47,0,bottle,SKU-000832,3728179323023,High quality category_43 item 1 - single serve available in our store,good,approved,,,,
833,43,Organic Category_43 Item 2,1.29,70,pack,SKU-000833,3467912141615,High quality organic category_43 item 2 available in our store,neutral,approved,,,,
834,43,Premium Category_43 Item 2,9.34,3,bottle,SKU-000834,4150937710049,High quality premium category_43 item 2 available in our store,poor,approved,,,,
835,43,Category_43 Item 2 - Family Size,18.54,143,box,SKU-000835,901380698477,High quality category_43 item 2 - family size available in our store,poor,approved,,,,
836,43,Category_43 Item 2 - Single Serve,5.14,49,bag,SKU-000836,7596555535669,High quality category_43 item 2 - single serve available in our store,neutral,approved,,,,
837,43,Organic Category_43 Item 3,7.09,27,box,SKU-000837,9055107620911,High quality organic category_43 item 3 available in our store,good,approved,,,,
838,43,Premium Category_43 Item 3,25.55,65,box,SKU-000838,8435797863057,High quality premium category_43 item 3 available in our store,neutral,approved,,,,
839,43,Category_43 Item 3 - Family Size,24.82,144,bag,SKU-000839,505739769155,High quality category_43 item 3 - family size available in our store,neutral,approved,,,,
840,43,Category_43 Item 3 - Single Serve,15.41,117,bottle,SKU-000840,6716493289801,High quality category_43 item 3 - single serve available in our store,neutral,approved,,,,
841,44,Category_44 Item 1,8.22,66,lb,SKU-000841,2714872717833,High quality category_44 item 1 available in our store,neutral,approved,,,,
842,44,Category_44 Item 2,4.3,58,pack,SKU-000842,3321160256432,High quality category_44 item 2 available in our store,poor,approved,,,,
843,44,Category_44 Item 3,8.74,2,bottle,SKU-000843,4712871539911,High quality category_44 item 3 available in our store,good,approved,,,,
844,44,Category_44 Item 4,2.39,87,lb,SKU-000844,5668633414110,High quality category_44 item 4 available in our store,good,approved,,,,
845,44,Organic Category_44 Item 1,7.58,146,oz,SKU-000845,1593195256905,High quality organic category_44 item 1 available in our store,neutral,approved,,,,
846,44,Premium Category_44 Item 1,19.64,51,each,SKU-000846,4098366552895,High quality premium category_44 item 1 available in our store,poor,approved,,,,
847,44,Category_44 Item 1 - Family Size,6.72,63,pack,SKU-000847,9316087524379,High quality category_44 item 1 - family size available in our store,good,approved,,,,
848,44,Category_44 Item 1 - Single Serve,2.59,20,bottle,SKU-000848,7294209548149,High quality category_44 item 1 - single serve available in our store,good,approved,,,,
849,44,Organic Category_44 Item 2,1.87,10,pack,SKU-000849,9737460523305,High quality organic category_44 item 2 available in our store,neutral,approved,,,,
850,44,Premium Category_44 Item 2,15.0,147,pack,SKU-000850,2764208656756,High quality premium category_44 item 2 available in our store,good,approved,,,,
851,44,Category_44 Item 2 - Family Size,23.14,101,each,SKU-000851,6618443861252,High quality category_44 item 2 - family size available in our store,good,approved,,,,
852,44,Category_44 Item 2 - Single Serve,8.88,108,bag,SKU-000852,9047292774234,High quality category_44 item 2 - single serve available in our store,good,approved,,,,
853,44,Organic Category_44 Item 3,10.64,44,bag,SKU-000853,3305912662016,High quality organic category_44 item 3 available in our store,neutral,approved,,,,
854,44,Premium Category_44 Item 3,12.73,3,bottle,SKU-000854,5720185962638,High quality premium category_44 item 3 available in our store,neutral,approved,,,,
855,44,Category_44 Item 3 - Family Size,11.33,66,each,SKU-000855,136749261768,High quality category_44 item 3 - family size available in our store,good,approved,,,,
856,44,Category_44 Item 3 - Single Serve,8.06,87,oz,SKU-000856,4750111178308,High quality category_44 item 3 - single serve available in our store,good,approved,,,,
857,45,Category_45 Item 1,11.5,95,oz,SKU-000857,9997419267647,High quality category_45 item 1 available in our store,good,approved,,,,
858,45,Category_45 Item 2,3.69,33,box,SKU-000858,9215182606884,High quality category_45 item 2 available in our store,neutral,approved,,,,
859,45,Category_45 Item 3,11.8,60,box,SKU-000859,8718981312921,High quality category_45 item 3 available in our store,good,approved,,,,
860,45,Category_45 Item 4,3.18,38,bag,SKU-000860,875102932180,High quality category_45 item 4 available in our store,good,approved,,,,
861,45,Category_45 Item 5,8.48,132,box,SKU-000861,4011845826034,High quality category_45 item 5 available in our store,neutral,approved,,,,
862,45,Category_45 Item 6,5.49,143,pack,SKU-000862,4084872975853,High quality category_45 item 6 available in our store,good,approved,,,,
863,45,Category_45 Item 7,11.35,15,each,SKU-000863,9883103032434,High quality category_45 item 7 available in our store,good,approved,,,,
864,45,Category_45 Item 8,10.44,115,bottle,SKU-000864,2983954296188,High quality category_45 item 8 available in our store,good,approved,,,,
865,45,Category_45 Item 9,9.4,0,oz,SKU-000865,4462671462833,High quality category_45 item 9 available in our store,good,approved,,,,
866,45,Category_45 Item 10,14.0,50,box,SKU-000866,1435989262566,High quality category_45 item 10 available in our store,neutral,approved,,,,
867,45,Organic Category_45 Item 1,6.02,90,oz,SKU-000867,6093141818614,High quality organic category_45 item 1 available in our store,good,approved,,,,
868,45,Premium Category_45 Item 1,20.87,97,box,SKU-000868,5155423401639,High quality premium category_45 item 1 available in our store,neutral,approved,,,,
869,45,Category_45 Item 1 - Family Size,5.12,86,bag,SKU-000869,6112849718597,High quality category_45 item 1 - family size available in our store,neutral,approved,,,,
870,45,Category_45 Item 1 - Single Serve,13.72,18,lb,SKU-000870,4849102562582,High quality category_45 item 1 - single serve available in our store,good,approved,,,,
871,45,Organic Category_45 Item 2,7.9,68,box,SKU-000871,8967924082227,High quality organic category_45 item 2 available in our store,good,approved,,,,
872,45,Premium Category_45 Item 2,13.16,92,bottle,SKU-000872,6940539672757,High quality premium category_45 item 2 available in our store,poor,approved,,,,
873,45,Category_45 Item 2 - Family Size,11.73,5,each,SKU-000873,7844683414654,High quality category_45 item 2 - family size available in our store,neutral,approved,,,,
874,45,Category_45 Item 2 - Single Serve,15.1,20,each,SKU-000874,1113129014878,High quality category_45 item 2 - single serve available in our store,good,approved,,,,
875,45,Organic Category_45 Item 3,3.36,0,lb,SKU-000875,682778816092,High quality organic category_45 item 3 available in our store,good,approved,,,,
876,45,Premium Category_45 Item 3,15.58,67,box,SKU-000876,3068538909728,High quality premium category_45 item 3 available in our store,neutral,approved,,,,
877,45,Category_45 Item 3 - Family Size,24.5,63,bottle,SKU-000877,8321528506761,High quality category_45 item 3 - family size available in our store,neutral,approved,,,,
878,45,Category_45 Item 3 - Single Serve,2.96,0,lb,SKU-000878,2515381447446,High quality category_45 item 3 - single serve available in our store,good,approved,,,,
879,46,Category_46 Item 1,13.95,119,pack,SKU-000879,3096348079706,High quality category_46 item 1 available in our store,good,approved,,,,
880,46,Category_46 Item 2,7.66,138,each,SKU-000880,5097545105265,High quality category_46 item 2 available in our store,good,approved,,,,
881,46,Category_46 Item 3,12.22,144,bag,SKU-000881,5016731882612,High quality category_46 item 3 available in our store,neutral,approved,,,,
882,46,Category_46 Item 4,5.63,88,bag,SKU-000882,7024376545623,High quality category_46 item 4 available in our store,neutral,approved,,,,
883,46,Category_46 Item 5,7.62,93,bag,SKU-000883,8417722560538,High quality category_46 item 5 available in our store,good,approved,,,,
884,46,Category_46 Item 6,0.99,34,oz,SKU-000884,1340266502375,High quality category_46 item 6 available in our store,neutral,approved,,,,
885,46,Category_46 Item 7,11.31,125,pack,SKU-000885,4167872568628,High quality category_46 item 7 available in our store,good,approved,,,,
886,46,Category_46 Item 8,7.45,74,box,SKU-000886,1102258030569,High quality category_46 item 8 available in our store,good,approved,,,,
887,46,Category_46 Item 9,6.59,105,box,SKU-000887,9067447163928,High quality category_46 item 9 available in our store,good,approved,,,,
888,46,Organic Category_46 Item 1,18.6,96,each,SKU-000888,8234143637188,High quality organic category_46 item 1 available in our store,good,approved,,,,
889,46,Premium Category_46 Item 1,7.6,69,oz,SKU-000889,9239231260438,High quality premium category_46 item 1 available in our store,neutral,approved,,,,
890,46,Category_46 Item 1 - Family Size,8.19,17,each,SKU-000890,2609310668436,High quality category_46 item 1 - family size available in our store,good,approved,,,,
891,46,Category_46 Item 1 - Single Serve,7.82,115,oz,SKU-000891,3567086041459,High quality category_46 item 1 - single serve available in our store,good,approved,,,,
892,46,Organic Category_46 Item 2,7.49,136,lb,SKU-000892,4563502000535,High quality organic category_46 item 2 available in our store,good,approved,,,,
893,46,Premium Category_46 Item 2,8.19,2,each,SKU-000893,4749162475542,High quality premium category_46 item 2 available in our store,good,approved,,,,
894,46,Category_46 Item 2 - Family Size,7.62,127,oz,SKU-000894,1108255598958,High quality category_46 item 2 - family size available in our store,neutral,approved,,,,
895,46,Category_46 Item 2 - Single Serve,5.94,37,lb,SKU-000895,3439611291090,High quality category_46 item 2 - single serve available in our store,good,approved,,,,
896,46,Organic Category_46 Item 3,11.96,64,pack,SKU-000896,3371189547387,High quality organic category_46 item 3 available in our store,good,approved,,,,
897,46,Premium Category_46 Item 3,25.42,98,pack,SKU-000897,2023684855719,High quality premium category_46 item 3 available in our store,good,approved,,,,
898,46,Category_46 Item 3 - Family Size,26.08,24,box,SKU-000898,6176880294243,High quality category_46 item 3 - family size available in our store,good,approved,,,,
899,46,Category_46 Item 3 - Single Serve,6.83,79,oz,SKU-000899,903678812787,High quality category_46 item 3 - single serve available in our store,neutral,approved,,,,
900,47,Category_47 Item 1,4.79,76,each,SKU-000900,6866943202932,High quality category_47 item 1 available in our store,good,approved,,,,
901,47,Category_47 Item 2,10.99,28,each,SKU-000901,9087884434481,High quality category_47 item 2 available in our store,good,approved,,,,
902,47,Category_47 Item 3,3.5,70,box,SKU-000902,1230834024241,High quality category_47 item 3 available in our store,neutral,approved,,,,
903,47,Category_47 Item 4,1.12,10,box,SKU-000903,338105955186,High quality category_47 item 4 available in our store,good,approved,,,,
904,47,Category_47 Item 5,9.93,95,pack,SKU-000904,4269450053424,High quality category_47 item 5 available in our store,good,approved,,,,
905,47,Organic Category_47 Item 1,3.71,15,lb,SKU-000905,4089164983738,High quality organic category_47 item 1 available in our store,good,approved,,,,
906,47,Premium Category_47 Item 1,11.42,124,each,SKU-000906,5439627365271,High quality premium category_47 item 1 available in our store,neutral,approved,,,,
907,47,Category_47 Item 1 - Family Size,18.58,112,bottle,SKU-000907,1727223972400,High quality category_47 item 1 - family size available in our store,neutral,approved,,,,
908,47,Category_47 Item 1 - Single Serve,6.36,34,oz,SKU-000908,4226931216372,High quality category_47 item 1 - single serve available in our store,good,approved,,,,
909,47,Organic Category_47 Item 2,10.4,125,each,SKU-000909,6182091660104,High quality organic category_47 item 2 available in our store,neutral,approved,,,,
910,47,Premium Category_47 Item 2,8.66,141,each,SKU-000910,231429001853,High quality premium category_47 item 2 available in our store,good,approved,,,,
911,47,Category_47 Item 2 - Family Size,9.14,0,bag,SKU-000911,1327972457236,High quality category_47 item 2 - family size available in our store,neutral,approved,,,,
912,47,Category_47 Item 2 - Single Serve,6.68,47,lb,SKU-000912,848100184189,High quality category_47 item 2 - single serve available in our store,good,approved,,,,
913,47,Organic Category_47 Item 3,14.33,16,bottle,SKU-000913,6203036625436,High quality organic category_47 item 3 available in our store,neutral,approved,,,,
914,47,Premium Category_47 Item 3,6.18,141,each,SKU-000914,6172131451953,High quality premium category_47 item 3 available in our store,good,approved,,,,
915,47,Category_47 Item 3 - Family Size,16.73,133,bottle,SKU-000915,1510922685920,High quality category_47 item 3 - family size available in our store,neutral,approved,,,,
916,47,Category_47 Item 3 - Single Serve,2.94,8,each,SKU-000916,6249451475416,High quality category_47 item 3 - single serve available in our store,good,approved,,,,
917,48,Category_48 Item 1,9.56,99,bottle,SKU-000917,225267711968,High quality category_48 item 1 available in our store,neutral,approved,,,,
918,48,Category_48 Item 2,9.84,12,oz,SKU-000918,4215226557672,High quality category_48 item 2 available in our store,neutral,approved,,,,
919,48,Category_48 Item 3,1.19,53,bottle,SKU-000919,6952366878875,High quality category_48 item 3 available in our store,poor,approved,,,,
920,48,Category_48 Item 4,2.19,15,oz,SKU-000920,8836196893131,High quality category_48 item 4 available in our store,poor,approved,,,,
921,48,Organic Category_48 Item 1,10.28,14,pack,SKU-000921,5030587210559,High quality organic category_48 item 1 available in our store,neutral,approved,,,,
922,48,Premium Category_48 Item 1,20.42,19,each,SKU-000922,2472863330217,High quality premium category_48 item 1 available in our store,good,approved,,,,
923,48,Category_48 Item 1 - Family Size,22.22,48,each,SKU-000923,2606501917922,High quality category_48 item 1 - family size available in our store,good,approved,,,,
924,48,Category_48 Item 1 - Single Serve,10.37,45,box,SKU-000924,252131096227,High quality category_48 item 1 - single serve available in our store,good,approved,,,,
925,48,Organic Category_48 Item 2,4.07,91,bottle,SKU-000925,7284765704127,High quality organic category_48 item 2 available in our store,neutral,approved,,,,
926,48,Premium Category_48 Item 2,18.5,46,box,SKU-000926,92820667846,High quality premium category_48 item 2 available in our store,good,approved,,,,
927,48,Category_48 Item 2 - Family Size,7.39,113,oz,SKU-000927,9843624186238,High quality category_48 item 2 - family size available in our store,neutral,approved,,,,
928,48,Category_48 Item 2 - Single Serve,15.94,95,bag,SKU-000928,6903628917757,High quality category_48 item 2 - single serve available in our store,good,approved,,,,
929,48,Organic Category_48 Item 3,18.59,144,box,SKU-000929,6620563411156,High quality organic category_48 item 3 available in our store,neutral,approved,,,,
930,48,Premium Category_48 Item 3,20.13,115,bag,SKU-000930,9503428113907,High quality premium category_48 item 3 available in our store,good,approved,,,,
931,48,Category_48 Item 3 - Family Size,2.57,4,box,SKU-000931,4383034199091,High quality category_48 item 3 - family size available in our store,poor,approved,,,,
932,48,Category_48 Item 3 - Single Serve,1.09,56,each,SKU-000932,7005140546831,High quality category_48 item 3 - single serve available in our store,good,approved,,,,
933,49,Category_49 Item 1,14.78,130,box,SKU-000933,5652156818203,High quality category_49 item 1 available in our store,neutral,approved,,,,
934,49,Category_49 Item 2,2.4,117,oz,SKU-000934,9679042271139,High quality category_49 item 2 available in our store,good,approved,,,,
935,49,Category_49 Item 3,14.33,63,each,SKU-000935,3228898572547,High quality category_49 item 3 available in our store,good,approved,,,,
